model,arm,phase3_type,image_idx,y_true,k_corr,phase1_l2,phase1_queries,winning_corruption,best_l2,final_l2,IR_phase3,n_gens,queries_phase3,p1_jpeg,p1_blur,p1_brightness,p1_contrast,p1_inversion,p1_hue_shift,p1_posterize,p1_fractal_random,p1_low_freq_rand
robust,E_rand,random_sub,146,9,6,6.638643711822995,291,blur,6.634379710633698,6.634379710633699,0.0006423000501900236,26,1215,,6.638643711822995,13.690652834473152,9.747932992649696,9.7479517061423,,,7.942495087555767,13.23688453769943
robust,E_corr,corrupt_sub,146,9,6,6.638643711822995,291,blur,6.638606966585486,6.792569873118882,5.5350519028739076e-06,12,1225,,6.638643711822995,13.690652834473152,9.747932992649696,9.7479517061423,,,7.942495087555767,13.23688453769943
standard,C_full,pixel,147,9,8,1.5581409663298071,345,fractal_random,1.5581409663298071,1.5691874407772974,0.0,4,1181,3.04715321159968,3.7491870699348735,14.805437898516029,12.201022510282618,12.201077026399618,,10.65778214765118,1.5581409663298071,8.82392735248395
standard,E_rand,random_sub,147,9,8,1.5581409663298071,345,fractal_random,1.5570678305333363,1.557702626267775,0.0006887283112763554,13,1157,3.04715321159968,3.7491870699348735,14.805437898516029,12.201022510282618,12.201077026399618,,10.65778214765118,1.5581409663298071,8.82392735248395
standard,E_corr,corrupt_sub,147,9,8,1.5581409663298071,345,fractal_random,1.4906450195183545,1.4919427931114295,0.04331825442625965,16,1174,3.04715321159968,3.7491870699348735,14.805437898516029,12.201022510282618,12.201077026399618,,10.65778214765118,1.5581409663298071,8.82392735248395
robust,C_full,pixel,147,9,6,6.270469413359577,291,blur,6.270469413359577,6.298742490352694,0.0,4,1235,,6.270469413359577,10.767693628447425,7.862592129026113,7.8626032957662275,,,8.77154326578616,6.422635346614429
robust,E_rand,random_sub,147,9,6,6.270469413359577,291,blur,6.270469413359577,6.397172843380884,0.0,4,1235,,6.270469413359577,10.767693628447425,7.862592129026113,7.8626032957662275,,,8.77154326578616,6.422635346614429
robust,E_corr,corrupt_sub,147,9,6,6.270469413359577,291,blur,5.299891058678199,5.3314616036253595,0.15478559748868373,16,1213,,6.270469413359577,10.767693628447425,7.862592129026113,7.8626032957662275,,,8.77154326578616,6.422635346614429
standard,C_full,pixel,148,9,8,1.0301448267137145,343,fractal_random,0.9613046578116494,0.9838503010885443,0.06682571917744179,14,1184,2.6585590673495947,1.448277104083811,15.130477969699378,4.9965442988408135,4.99655157614064,,11.596607537249072,1.0301448267137145,10.976614125277571
standard,E_rand,random_sub,148,9,8,1.0301448267137145,343,fractal_random,1.0290218584397037,1.02991471915974,0.0010901071819126825,10,1183,2.6585590673495947,1.448277104083811,15.130477969699378,4.9965442988408135,4.99655157614064,,11.596607537249072,1.0301448267137145,10.976614125277571
standard,E_corr,corrupt_sub,148,9,8,1.0301448267137145,343,fractal_random,0.892793424327267,0.8971559387419005,0.13333212847810433,15,1179,2.6585590673495947,1.448277104083811,15.130477969699378,4.9965442988408135,4.99655157614064,,11.596607537249072,1.0301448267137145,10.976614125277571
robust,C_full,pixel,148,9,7,1.8073458367875916,332,blur,1.7904329246113972,1.7904329246113972,0.009357872650569025,13,1189,2.282377699225308,1.8073458367875916,6.571241364721441,2.1008568957926284,2.1008196777631474,,,4.306305751265744,8.16103193582957
robust,E_rand,random_sub,148,9,7,1.8073458367875916,332,blur,1.8036468873816756,1.803826643006809,0.0020466195957773436,15,1181,2.282377699225308,1.8073458367875916,6.571241364721441,2.1008568957926284,2.1008196777631474,,,4.306305751265744,8.16103193582957
robust,E_corr,corrupt_sub,148,9,7,1.8073458367875916,332,blur,1.6835772877855317,1.690489975408483,0.06848083332078177,14,1180,2.282377699225308,1.8073458367875916,6.571241364721441,2.1008568957926284,2.1008196777631474,,,4.306305751265744,8.16103193582957
standard,C_full,pixel,149,9,7,4.048268237783289,332,blur,3.809706724362645,3.8204379970782667,0.05892927528717159,3,1194,4.832482092095698,4.048268237783289,26.580515364902364,10.600971174312376,10.600935795191436,,,4.748111743198026,10.295200222369159
standard,E_rand,random_sub,149,9,7,4.048268237783289,332,blur,4.0435672749379,4.0760326153008455,0.0011612281028005713,15,1191,4.832482092095698,4.048268237783289,26.580515364902364,10.600971174312376,10.600935795191436,,,4.748111743198026,10.295200222369159
standard,E_corr,corrupt_sub,149,9,7,4.048268237783289,332,blur,3.3497063182486753,3.3497063182486753,0.17255820970922758,18,1194,4.832482092095698,4.048268237783289,26.580515364902364,10.600971174312376,10.600935795191436,,,4.748111743198026,10.295200222369159
robust,C_full,pixel,149,9,6,4.974325734730561,293,blur,4.9239078707788195,4.955357417823993,0.010135617697837105,18,1234,,4.974325734730561,20.008748405347816,7.6377664283188205,7.637746726119858,,,8.288862462213139,11.783065067962951
robust,E_rand,random_sub,149,9,6,4.974325734730561,293,blur,4.971268314729264,4.971625034175415,0.0006146400867860632,16,1228,,4.974325734730561,20.008748405347816,7.6377664283188205,7.637746726119858,,,8.288862462213139,11.783065067962951
robust,E_corr,corrupt_sub,149,9,6,4.974325734730561,293,blur,4.974323247617925,5.009363028964984,4.999899018425011e-07,13,1215,,4.974325734730561,20.008748405347816,7.6377664283188205,7.637746726119858,,,8.288862462213139,11.783065067962951
standard,C_full,pixel,150,9,7,2.4029996980400945,301,fractal_random,2.0852516576640063,2.0852516577229006,0.13222974627722425,12,1225,,2.781274541512307,28.558966423317383,15.364593995788265,15.364535316609258,,12.05605791185434,2.4029996980400945,12.806716781155743
standard,E_rand,random_sub,150,9,7,2.4029996980400945,301,fractal_random,2.4021049946756055,2.409954557671664,0.0003723277057499316,14,1207,,2.781274541512307,28.558966423317383,15.364593995788265,15.364535316609258,,12.05605791185434,2.4029996980400945,12.806716781155743
standard,E_corr,corrupt_sub,150,9,7,2.4029996980400945,301,fractal_random,2.3026814291247293,2.335184929690781,0.04174710009209971,14,1206,,2.781274541512307,28.558966423317383,15.364593995788265,15.364535316609258,,12.05605791185434,2.4029996980400945,12.806716781155743
robust,C_full,pixel,150,9,5,7.56515486595518,268,blur,7.554643194087552,7.554643194087552,0.0013894853514411366,17,1233,,7.56515486595518,19.906639494428767,11.927141828622293,11.927160856902375,,,,13.98247699630489
robust,E_rand,random_sub,150,9,5,7.56515486595518,268,blur,7.563376647693237,7.563594228532607,0.0002350537819054873,18,1236,,7.56515486595518,19.906639494428767,11.927141828622293,11.927160856902375,,,,13.98247699630489
robust,E_corr,corrupt_sub,150,9,5,7.56515486595518,268,blur,7.329864680181973,7.431520069024724,0.031101833332198365,13,1236,,7.56515486595518,19.906639494428767,11.927141828622293,11.927160856902375,,,,13.98247699630489
standard,C_full,pixel,151,3,5,2.7907002606248423,215,jpeg,2.5682490036339463,2.5718113277091366,0.07971162655106818,4,1311,2.7907002606248423,,,11.79143486499747,,,12.985032990217194,4.531166781648748,5.859660607744598
standard,E_rand,random_sub,151,3,5,2.7907002606248423,215,jpeg,2.790538944563858,2.790780579404336,5.7804868283572745e-05,18,1288,2.7907002606248423,,,11.79143486499747,,,12.985032990217194,4.531166781648748,5.859660607744598
standard,E_corr,corrupt_sub,151,3,5,2.7907002606248423,215,jpeg,2.4903293505875186,2.6089159029703506,0.10763280968414365,17,1297,2.7907002606248423,,,11.79143486499747,,,12.985032990217194,4.531166781648748,5.859660607744598
robust,C_full,pixel,151,3,5,4.8028402810162625,245,blur,4.8028402810162625,4.81220161935755,0.0,2,1281,5.678365263832285,4.8028402810162625,,7.768615747766253,,,,7.195485864581288,8.79634306528122
robust,E_rand,random_sub,151,3,5,4.8028402810162625,245,blur,4.8028402810162625,4.900088750147984,0.0,3,1281,5.678365263832285,4.8028402810162625,,7.768615747766253,,,,7.195485864581288,8.79634306528122
robust,E_corr,corrupt_sub,151,3,5,4.8028402810162625,245,blur,4.8028402810162625,5.021277172406909,0.0,14,1259,5.678365263832285,4.8028402810162625,,7.768615747766253,,,,7.195485864581288,8.79634306528122
standard,C_full,pixel,152,7,8,2.880315874662767,350,jpeg,1.724756077470588,1.724829731088829,0.40119203846955653,13,1176,2.880315874662767,2.9783522858844216,25.197209650738362,8.730882909325166,8.730908450750976,,8.815905521984876,3.8228470916364086,7.673635537547522
standard,E_rand,random_sub,152,7,8,2.880315874662767,350,jpeg,2.8772580827894947,2.877258082789495,0.0010616168525719033,21,1150,2.880315874662767,2.9783522858844216,25.197209650738362,8.730882909325166,8.730908450750976,,8.815905521984876,3.8228470916364086,7.673635537547522
standard,E_corr,corrupt_sub,152,7,8,2.880315874662767,350,jpeg,2.729545868950061,2.729545868950061,0.0523449553012509,5,1176,2.880315874662767,2.9783522858844216,25.197209650738362,8.730882909325166,8.730908450750976,,8.815905521984876,3.8228470916364086,7.673635537547522
robust,C_full,pixel,152,7,7,3.4457741023552035,307,blur,3.440421009723348,3.450691990949806,0.0015535239608994087,15,1220,5.337990497060887,3.4457741023552035,12.455457606438548,5.1114115939562685,,,8.829248940595868,4.980193538508711,8.728079575426682
robust,E_rand,random_sub,152,7,7,3.4457741023552035,307,blur,3.4457741023552035,3.468189252456649,0.0,2,1219,5.337990497060887,3.4457741023552035,12.455457606438548,5.1114115939562685,,,8.829248940595868,4.980193538508711,8.728079575426682
robust,E_corr,corrupt_sub,152,7,7,3.4457741023552035,307,blur,3.249647224425361,3.2634607293767535,0.056918089260636365,14,1206,5.337990497060887,3.4457741023552035,12.455457606438548,5.1114115939562685,,,8.829248940595868,4.980193538508711,8.728079575426682
standard,C_full,pixel,153,0,5,1.1039252454972668,206,fractal_random,1.0853815316351736,1.0953809536172112,0.0167979796981091,13,1321,,,26.382436061055635,,24.906440052864617,,4.54544391032828,1.1039252454972668,12.1043785886926
standard,E_rand,random_sub,153,0,5,1.1039252454972668,206,fractal_random,1.103509740861595,1.1036305349709954,0.0003763883807952802,19,1317,,,26.382436061055635,,24.906440052864617,,4.54544391032828,1.1039252454972668,12.1043785886926
standard,E_corr,corrupt_sub,153,0,5,1.1039252454972668,206,fractal_random,1.0888735776024432,1.0976457821872379,0.013634680388202845,16,1314,,,26.382436061055635,,24.906440052864617,,4.54544391032828,1.1039252454972668,12.1043785886926
robust,C_full,pixel,153,0,7,5.817759624150831,336,blur,5.807673604227604,5.813828924657844,0.0017336604766820451,6,1190,6.746064063925658,5.817759624150831,15.89597347759479,9.0213377803547,9.021294266973324,,,7.09856612240049,11.897251141241856
robust,E_rand,random_sub,153,0,7,5.817759624150831,336,blur,5.8152182547846865,5.833029946856088,0.0004368295581678708,5,1190,6.746064063925658,5.817759624150831,15.89597347759479,9.0213377803547,9.021294266973324,,,7.09856612240049,11.897251141241856
robust,E_corr,corrupt_sub,153,0,7,5.817759624150831,336,blur,5.439297094980994,5.439297094980994,0.06505296774358885,17,1189,6.746064063925658,5.817759624150831,15.89597347759479,9.0213377803547,9.021294266973324,,,7.09856612240049,11.897251141241856
standard,C_full,pixel,154,0,3,0.971773896308689,139,fractal_random,0.886285846472103,0.886285846472103,0.08797113213404362,18,1370,,,18.5858783628039,,,,,0.971773896308689,7.102569545937852
standard,E_rand,random_sub,154,0,3,0.971773896308689,139,fractal_random,0.9717614333341981,0.9717710644216941,1.2824973523491152e-05,18,1367,,,18.5858783628039,,,,,0.971773896308689,7.102569545937852
standard,E_corr,corrupt_sub,154,0,3,0.971773896308689,139,fractal_random,0.930046498100281,0.9467013858705275,0.04293941046051022,15,1368,,,18.5858783628039,,,,,0.971773896308689,7.102569545937852
robust,C_full,pixel,154,0,4,9.217551827363158,201,blur,9.212310101888074,9.212310101888074,0.0005686678603231426,8,1325,,9.217551827363158,14.878578287120373,14.224586152235016,,,,10.427508214781339,
