model,arm,image_idx,y_true,k_total,phase1_l2,phase1_queries,winning_corruption,best_l2,final_l2,IR_phase3,n_gens,queries_phase3,p1_jpeg,p1_blur,p1_brightness,p1_contrast,p1_inversion,p1_hue_shift,p1_posterize,p1_fractal_random,p1_sharpen,p1_saturation,p1_gamma
robust,E_full_k14_lam28,157,2,14,2.2213943802525398,336,contrast,1.0054130345548482,1.0314020541121744,0.547395526209737,14,1186,3.1228600673268208,2.811469875446988,9.772407319560891,2.2213943802525398,,,16.713564776149326,,3.1358600513782595,,17.679416250187483
standard,E_sep_k14,158,3,14,1.878195756376552,212,jpeg,1.4152465606705884,1.4152465606705884,0.24648612591857474,19,1294,1.878195756376552,,,14.151371302626016,14.151381730484262,,4.413781690634488,2.1404638037607264,,,
standard,E_full_k14,158,3,14,1.878195756376552,212,jpeg,1.497962445145889,1.5022101190502755,0.20244604958761891,18,1306,1.878195756376552,,,14.151371302626016,14.151381730484262,,4.413781690634488,2.1404638037607264,,,
standard,E_full_k14_lam28,158,3,14,1.878195756376552,212,jpeg,1.560913280888288,1.560913280888288,0.1689293964226449,13,1313,1.878195756376552,,,14.151371302626016,14.151381730484262,,4.413781690634488,2.1404638037607264,,,
robust,E_sep_k14,158,3,14,3.9624226487356577,266,blur,3.431910396927137,3.525510591362265,0.1338858316837549,16,1261,4.5588700978839105,3.9624226487356577,,8.771457732927097,,9.977967164405078,9.40089935530932,5.90280360685854,,,
robust,E_full_k14,158,3,14,3.9624226487356577,266,blur,3.5112648100409523,3.522016014854457,0.11385909043263276,17,1239,4.5588700978839105,3.9624226487356577,,8.771457732927097,,9.977967164405078,9.40089935530932,5.90280360685854,,,
robust,E_full_k14_lam28,158,3,14,3.9624226487356577,266,blur,3.7003841737318552,3.7387847268237255,0.06613087452632409,13,1241,4.5588700978839105,3.9624226487356577,,8.771457732927097,,9.977967164405078,9.40089935530932,5.90280360685854,,,
standard,E_sep_k14,159,3,14,1.7446719113957339,210,jpeg,1.1612112067171312,1.1612112067171312,0.33442431259859934,18,1317,1.7446719113957339,,,10.039503865574478,,,3.432051329408266,2.004380954114727,13.463753450382256,,
standard,E_full_k14,159,3,14,1.7446719113957339,210,jpeg,1.3081568869581666,1.3081568869581666,0.2501989179663907,20,1291,1.7446719113957339,,,10.039503865574478,,,3.432051329408266,2.004380954114727,13.463753450382256,,
standard,E_full_k14_lam28,159,3,14,1.7446719113957339,210,jpeg,1.479335077062111,1.4929515339194799,0.15208408675609042,15,1315,1.7446719113957339,,,10.039503865574478,,,3.432051329408266,2.004380954114727,13.463753450382256,,
robust,E_sep_k14,159,3,14,4.183808091123592,196,blur,2.3012504314193203,2.3127444856522423,0.4499627178642167,21,1318,,4.183808091123592,,4.212516131780021,,,,4.369549940026004,11.82672457592636,,
robust,E_full_k14,159,3,14,4.183808091123592,196,blur,2.586668482805295,2.586668482805295,0.38174303733166065,20,1324,,4.183808091123592,,4.212516131780021,,,,4.369549940026004,11.82672457592636,,
robust,E_full_k14_lam28,159,3,14,4.183808091123592,196,blur,2.4776943983883255,2.4811448332749344,0.4077896632866536,18,1316,,4.183808091123592,,4.212516131780021,,,,4.369549940026004,11.82672457592636,,
standard,E_sep_k14,160,4,14,0.3419370873407896,482,hue_shift,0.211030681798067,0.211030681798067,0.3828376926316141,16,1027,0.4187569297398858,2.448677518189641,4.648996240805331,3.651045976208047,3.6501873170133696,0.3419370873407896,1.0051636483028232,0.407280000875592,3.6819227449813776,4.363285917101272,10.20114434400968
standard,E_full_k14,160,4,14,0.3419370873407896,482,hue_shift,0.22116402947111544,0.22184185645964813,0.35320256953966034,15,1024,0.4187569297398858,2.448677518189641,4.648996240805331,3.651045976208047,3.6501873170133696,0.3419370873407896,1.0051636483028232,0.407280000875592,3.6819227449813776,4.363285917101272,10.20114434400968
standard,E_full_k14_lam28,160,4,14,0.3419370873407896,482,hue_shift,0.21483143551897374,0.21872074091250618,0.3717223329306094,14,1030,0.4187569297398858,2.448677518189641,4.648996240805331,3.651045976208047,3.6501873170133696,0.3419370873407896,1.0051636483028232,0.407280000875592,3.6819227449813776,4.363285917101272,10.20114434400968
robust,E_sep_k14,160,4,14,4.870392762959006,291,blur,4.6937419471259005,4.6937419471259005,0.036270342953980024,17,1220,,4.870392762959006,11.73999683741761,19.285912199262224,19.28552469221844,,,5.711368308242356,,,9.78003674563412
robust,E_full_k14,160,4,14,4.870392762959006,291,blur,4.766512378204351,4.766512378204351,0.021328954318571732,2,1235,,4.870392762959006,11.73999683741761,19.285912199262224,19.28552469221844,,,5.711368308242356,,,9.78003674563412
robust,E_full_k14_lam28,160,4,14,4.870392762959006,291,blur,4.791592422444737,4.94756215382194,0.016179463207479452,11,1222,,4.870392762959006,11.73999683741761,19.285912199262224,19.28552469221844,,,5.711368308242356,,,9.78003674563412
standard,E_sep_k14,161,0,14,0.9443668224681852,254,fractal_random,0.841580870377567,0.8455588969275386,0.10884112999859322,18,1256,3.5691362408492306,,29.125578628858914,,11.403242130772197,,4.189507611574059,0.9443668224681852,9.345636581826604,,
standard,E_full_k14,161,0,14,0.9443668224681852,254,fractal_random,0.8419522475880218,0.8632950163135447,0.10844787474902383,14,1260,3.5691362408492306,,29.125578628858914,,11.403242130772197,,4.189507611574059,0.9443668224681852,9.345636581826604,,
standard,E_full_k14_lam28,161,0,14,0.9443668224681852,254,fractal_random,0.8560402734438962,0.8659227726774765,0.09352991541299575,12,1258,3.5691362408492306,,29.125578628858914,,11.403242130772197,,4.189507611574059,0.9443668224681852,9.345636581826604,,
robust,E_sep_k14,161,0,14,1.3650214965643048,308,jpeg,0.49704569658370656,0.5000757426957269,0.6358696930160094,17,1192,1.3650214965643048,,8.236979171985519,3.517933085260008,,,1.9635213507128695,1.5819456311384423,,2.999076683360147,10.51950435548135
robust,E_full_k14,161,0,14,1.3650214965643048,308,jpeg,0.5331367105109188,0.5331367105109188,0.6094298061585118,20,1219,1.3650214965643048,,8.236979171985519,3.517933085260008,,,1.9635213507128695,1.5819456311384423,,2.999076683360147,10.51950435548135
robust,E_full_k14_lam28,161,0,14,1.3650214965643048,308,jpeg,0.5505897365364678,0.5532477845911413,0.5966439078635198,12,1206,1.3650214965643048,,8.236979171985519,3.517933085260008,,,1.9635213507128695,1.5819456311384423,,2.999076683360147,10.51950435548135
standard,E_sep_k14,162,5,14,3.318655195562979,397,blur,3.2993385226377407,3.318151927051245,0.00582063269214119,18,1118,4.4007463041034285,3.318655195562979,22.35623737723467,13.777056038066565,13.777081448714368,19.00522591096641,6.823739595055056,3.518419829614655,13.200215434923988,,
standard,E_full_k14,162,5,14,3.318655195562979,397,blur,3.3039916367763795,3.309849309640421,0.004418524348719443,15,1122,4.4007463041034285,3.318655195562979,22.35623737723467,13.777056038066565,13.777081448714368,19.00522591096641,6.823739595055056,3.518419829614655,13.200215434923988,,
standard,E_full_k14_lam28,162,5,14,3.318655195562979,397,blur,3.317148033707522,3.3271546126770537,0.00045414837235028394,13,1130,4.4007463041034285,3.318655195562979,22.35623737723467,13.777056038066565,13.777081448714368,19.00522591096641,6.823739595055056,3.518419829614655,13.200215434923988,,
robust,E_sep_k14,162,5,14,3.771272673577818,245,blur,2.899564024630998,2.932254873361825,0.2311444237522681,19,1281,6.691215294377883,3.771272673577818,14.002980665843001,8.444396386433091,,,,5.6605941719103905,,,
robust,E_full_k14,162,5,14,3.771272673577818,245,blur,2.8925416065207776,2.9121293112038673,0.2330065055262593,16,1258,6.691215294377883,3.771272673577818,14.002980665843001,8.444396386433091,,,,5.6605941719103905,,,
robust,E_full_k14_lam28,162,5,14,3.771272673577818,245,blur,3.1430872134542738,3.300866355100978,0.16657121202736658,15,1267,6.691215294377883,3.771272673577818,14.002980665843001,8.444396386433091,,,,5.6605941719103905,,,
standard,E_sep_k14,163,0,14,0.8757709150771754,141,fractal_random,0.7359837330695257,0.7382662465144227,0.15961615029808485,19,1383,,9.799219579419193,33.23411554826996,,,,,0.8757709150771754,,,
standard,E_full_k14,163,0,14,0.8757709150771754,141,fractal_random,0.8071043023591873,0.8097393407000778,0.07840704861948633,17,1385,,9.799219579419193,33.23411554826996,,,,,0.8757709150771754,,,
standard,E_full_k14_lam28,163,0,14,0.8757709150771754,141,fractal_random,0.7702086660145083,0.7989943661862903,0.12053637229247861,15,1371,,9.799219579419193,33.23411554826996,,,,,0.8757709150771754,,,
robust,E_sep_k14,163,0,14,3.1235496008820416,287,blur,2.31818761274922,2.31818761274922,0.25783550480690304,18,1230,5.054062505942495,3.1235496008820416,13.83194199662159,5.80898964381923,5.809054362074469,,,3.8627150341283034,,,
robust,E_full_k14,163,0,14,3.1235496008820416,287,blur,2.4528968773471287,2.4528968773471287,0.2147085237082616,17,1233,5.054062505942495,3.1235496008820416,13.83194199662159,5.80898964381923,5.809054362074469,,,3.8627150341283034,,,
robust,E_full_k14_lam28,163,0,14,3.1235496008820416,287,blur,2.438785055619936,2.4906084851044428,0.21922640353421594,16,1218,5.054062505942495,3.1235496008820416,13.83194199662159,5.80898964381923,5.809054362074469,,,3.8627150341283034,,,
standard,E_sep_k14,164,1,14,1.806411241393478,397,jpeg,1.1266331573627921,1.1266331573627921,0.3763141351502554,19,1124,1.806411241393478,3.544147656312921,30.212577242195632,11.815331483521664,11.815402217826788,,10.513004778889602,3.972215033801981,12.59062002355676,,18.81092942431478
standard,E_full_k14,164,1,14,1.806411241393478,397,jpeg,1.3969334055325187,1.406944634584978,0.22668029653374244,14,1118,1.806411241393478,3.544147656312921,30.212577242195632,11.815331483521664,11.815402217826788,,10.513004778889602,3.972215033801981,12.59062002355676,,18.81092942431478
standard,E_full_k14_lam28,164,1,14,1.806411241393478,397,jpeg,1.2026196248842569,1.2047134109820423,0.3342492576847851,12,1103,1.806411241393478,3.544147656312921,30.212577242195632,11.815331483521664,11.815402217826788,,10.513004778889602,3.972215033801981,12.59062002355676,,18.81092942431478
robust,E_sep_k14,164,1,14,4.8154257609915065,337,blur,4.295606687098287,4.341276389720944,0.10794872555281336,16,1185,6.112225654435049,4.8154257609915065,21.658445360232122,8.812736790655501,8.812674760757185,,,7.2493311802981975,,,17.847310317867354
robust,E_full_k14,164,1,14,4.8154257609915065,337,blur,4.40251915180145,4.4432610000850365,0.08574664623321653,17,1170,6.112225654435049,4.8154257609915065,21.658445360232122,8.812736790655501,8.812674760757185,,,7.2493311802981975,,,17.847310317867354
robust,E_full_k14_lam28,164,1,14,4.8154257609915065,337,blur,4.389833712199294,4.396854944513554,0.08838098019074903,13,1183,6.112225654435049,4.8154257609915065,21.658445360232122,8.812736790655501,8.812674760757185,,,7.2493311802981975,,,17.847310317867354
standard,E_sep_k14,165,7,14,2.397733768624254,352,jpeg,2.325322609963148,2.336415100698266,0.0301998326956264,15,1156,2.397733768624254,3.2574652059034417,26.811180545682532,8.158545218389545,,,7.29720606854494,3.7513518430181994,15.067894414772587,,22.336010182761342
standard,E_full_k14,165,7,14,2.397733768624254,352,jpeg,2.110992943817721,2.1936691772557837,0.11958826645339209,14,1169,2.397733768624254,3.2574652059034417,26.811180545682532,8.158545218389545,,,7.29720606854494,3.7513518430181994,15.067894414772587,,22.336010182761342
standard,E_full_k14_lam28,165,7,14,2.397733768624254,352,jpeg,2.1946296043509825,2.259579488209072,0.08470672054212529,8,1174,2.397733768624254,3.2574652059034417,26.811180545682532,8.158545218389545,,,7.29720606854494,3.7513518430181994,15.067894414772587,,22.336010182761342
robust,E_sep_k14,165,7,14,4.143417155619663,384,blur,4.143351963817527,4.147991587602558,1.5733825412132707e-05,5,1142,5.654511963594804,4.143417155619663,13.152958598889743,5.0728231711160605,5.072804356200315,,,5.625088451234728,15.094273973154277,,13.708558507707505
robust,E_full_k14,165,7,14,4.143417155619663,384,blur,4.138700764287017,4.138700764287017,0.0011382854188962538,3,1142,5.654511963594804,4.143417155619663,13.152958598889743,5.0728231711160605,5.072804356200315,,,5.625088451234728,15.094273973154277,,13.708558507707505
robust,E_full_k14_lam28,165,7,14,4.143417155619663,384,blur,3.2391250662260522,3.282910279928839,0.21824789912044731,13,1124,5.654511963594804,4.143417155619663,13.152958598889743,5.0728231711160605,5.072804356200315,,,5.625088451234728,15.094273973154277,,13.708558507707505
standard,E_sep_k14,166,2,14,1.281305573996467,300,fractal_random,0.8657011995749112,0.872893477009052,0.3243600768279353,18,1227,1.5899018090863974,2.2645283014136925,25.21778123176382,9.672409760653883,,,10.036512790466311,1.281305573996467,,,16.630171284335105
standard,E_full_k14,166,2,14,1.281305573996467,300,fractal_random,0.9523884169714761,0.9833715753556177,0.25670469535153817,17,1218,1.5899018090863974,2.2645283014136925,25.21778123176382,9.672409760653883,,,10.036512790466311,1.281305573996467,,,16.630171284335105
standard,E_full_k14_lam28,166,2,14,1.281305573996467,300,fractal_random,0.8715374147859057,0.8715374147859057,0.31980517959698745,16,1218,1.5899018090863974,2.2645283014136925,25.21778123176382,9.672409760653883,,,10.036512790466311,1.281305573996467,,,16.630171284335105
robust,E_sep_k14,166,2,14,1.7215084263793057,362,posterize,0.7380924219089758,0.7420692466952215,0.5712525070461959,19,1138,4.080369244340022,3.250127991989933,21.371887964132732,9.197626941663906,,4.205967566363329,1.7215084263793057,4.0272719449776435,,,16.070047626257338
robust,E_full_k14,166,2,14,1.7215084263793057,362,posterize,0.7661949346287902,0.7735595589034938,0.5549281531893171,18,1152,4.080369244340022,3.250127991989933,21.371887964132732,9.197626941663906,,4.205967566363329,1.7215084263793057,4.0272719449776435,,,16.070047626257338
robust,E_full_k14_lam28,166,2,14,1.7215084263793057,362,posterize,0.8605706069697662,0.9064606127949923,0.5001066542673118,12,1165,4.080369244340022,3.250127991989933,21.371887964132732,9.197626941663906,,4.205967566363329,1.7215084263793057,4.0272719449776435,,,16.070047626257338
standard,E_sep_k14,167,7,14,1.1581411669281916,280,fractal_random,1.0942961254154921,1.1017825814324325,0.055127166994710604,15,1220,1.7881101339214232,2.7921916769756456,32.71082995782236,16.82058621886361,,,,1.1581411669281916,,,10.021005850255536
standard,E_full_k14,167,7,14,1.1581411669281916,280,fractal_random,1.0822858194493348,1.0889834441229491,0.06549749688982438,16,1245,1.7881101339214232,2.7921916769756456,32.71082995782236,16.82058621886361,,,,1.1581411669281916,,,10.021005850255536
standard,E_full_k14_lam28,167,7,14,1.1581411669281916,280,fractal_random,1.0748559615640376,1.0943568238434687,0.0719128269872803,13,1235,1.7881101339214232,2.7921916769756456,32.71082995782236,16.82058621886361,,,,1.1581411669281916,,,10.021005850255536
robust,E_sep_k14,167,7,14,9.309849669960066,203,blur,9.309741752470634,10.361560996800772,1.1591754244975282e-05,14,1324,,9.309849669960066,26.6635607822615,15.158871822808527,,,,11.12718823206222,,,
robust,E_full_k14,167,7,14,9.309849669960066,203,blur,9.20374118289897,9.301119435070815,0.011397443656203673,14,1308,,9.309849669960066,26.6635607822615,15.158871822808527,,,,11.12718823206222,,,
robust,E_full_k14_lam28,167,7,14,9.309849669960066,203,blur,9.231138993929845,9.333485518211125,0.0084545592915636,11,1324,,9.309849669960066,26.6635607822615,15.158871822808527,,,,11.12718823206222,,,
standard,E_sep_k14,168,5,14,0.350436035289492,343,fractal_random,0.33281314269083984,0.33281314269083984,0.05028847157254839,15,1168,2.2806577068548184,2.0764508156174384,30.548945170486807,13.854155798664431,,,10.319754020960442,0.350436035289492,9.00553435995748,,5.3598032764081305
standard,E_full_k14,168,5,14,0.350436035289492,343,fractal_random,0.32780674573711566,0.32780674573711566,0.06457466491333437,16,1180,2.2806577068548184,2.0764508156174384,30.548945170486807,13.854155798664431,,,10.319754020960442,0.350436035289492,9.00553435995748,,5.3598032764081305
standard,E_full_k14_lam28,168,5,14,0.350436035289492,343,fractal_random,0.33933342341889683,0.3426240636438897,0.031682277941032594,12,1180,2.2806577068548184,2.0764508156174384,30.548945170486807,13.854155798664431,,,10.319754020960442,0.350436035289492,9.00553435995748,,5.3598032764081305
robust,E_sep_k14,168,5,14,6.247830121135469,249,blur,5.050895632362751,5.3583271651882,0.19157602968807821,15,1272,,6.247830121135469,14.613117492093338,7.698656308787225,,,,9.758358023992619,,,17.1741273446885
robust,E_full_k14,168,5,14,6.247830121135469,249,blur,5.175725448102249,5.30295759514458,0.17159632260269866,18,1257,,6.247830121135469,14.613117492093338,7.698656308787225,,,,9.758358023992619,,,17.1741273446885
robust,E_full_k14_lam28,168,5,14,6.247830121135469,249,blur,5.370770596945708,5.439304417628272,0.14037826048163515,13,1251,,6.247830121135469,14.613117492093338,7.698656308787225,,,,9.758358023992619,,,17.1741273446885
standard,E_sep_k14,169,1,14,0.8460860373698237,394,jpeg,0.613022195143348,0.6199523887545052,0.2754611610788273,17,1115,0.8460860373698237,1.4703161481046332,21.049105702618213,12.497763586991631,12.497740556183912,,3.8718885291618257,1.706031035401844,6.215463283098313,,12.027243824614343
standard,E_full_k14,169,1,14,0.8460860373698237,394,jpeg,0.6785860133159167,0.6808689693851424,0.19797043876838355,14,1131,0.8460860373698237,1.4703161481046332,21.049105702618213,12.497763586991631,12.497740556183912,,3.8718885291618257,1.706031035401844,6.215463283098313,,12.027243824614343
standard,E_full_k14_lam28,169,1,14,0.8460860373698237,394,jpeg,0.6702513160313307,0.6702513160313307,0.20782132498616773,13,1106,0.8460860373698237,1.4703161481046332,21.049105702618213,12.497763586991631,12.497740556183912,,3.8718885291618257,1.706031035401844,6.215463283098313,,12.027243824614343
robust,E_sep_k14,169,1,14,2.34038043651524,336,blur,1.9543148200280125,1.9543148200280125,0.16495848728853174,16,1180,2.7918851875054242,2.34038043651524,11.806994507441143,7.050033546391438,7.050151838305934,,,4.415744751719959,,,11.357931174747582
robust,E_full_k14,169,1,14,2.34038043651524,336,blur,2.022813422688179,2.065694696055625,0.1356903385758554,16,1167,2.7918851875054242,2.34038043651524,11.806994507441143,7.050033546391438,7.050151838305934,,,4.415744751719959,,,11.357931174747582
robust,E_full_k14_lam28,169,1,14,2.34038043651524,336,blur,1.9201740970533099,1.9299448758821576,0.1795461681809328,13,1183,2.7918851875054242,2.34038043651524,11.806994507441143,7.050033546391438,7.050151838305934,,,4.415744751719959,,,11.357931174747582
standard,E_sep_k14,170,7,14,3.1133559136161746,351,jpeg,1.5593565276505517,1.5593565276505517,0.4991396515795866,19,1173,3.1133559136161746,4.7793159973604,30.36049271755085,13.430874645773212,,,9.50323165638566,4.25790650633907,12.594650856720524,,14.408431765921577
standard,E_full_k14,170,7,14,3.1133559136161746,351,jpeg,1.995292698109165,2.005264556094389,0.35911834256314595,20,1166,3.1133559136161746,4.7793159973604,30.36049271755085,13.430874645773212,,,9.50323165638566,4.25790650633907,12.594650856720524,,14.408431765921577
standard,E_full_k14_lam28,170,7,14,3.1133559136161746,351,jpeg,2.423462598372007,2.4805988275592203,0.22159153478949795,15,1176,3.1133559136161746,4.7793159973604,30.36049271755085,13.430874645773212,,,9.50323165638566,4.25790650633907,12.594650856720524,,14.408431765921577
robust,E_sep_k14,170,7,14,7.0968807031674634,295,blur,7.000429941235638,7.9913425828838,0.01359058521144049,13,1232,7.517254978591095,7.0968807031674634,24.777887762834744,10.74627730022649,,,,10.504883448944206,,,14.64201661604325
robust,E_full_k14,170,7,14,7.0968807031674634,295,blur,6.576663024921839,6.681784121342167,0.07330229998278573,14,1232,7.517254978591095,7.0968807031674634,24.777887762834744,10.74627730022649,,,,10.504883448944206,,,14.64201661604325
robust,E_full_k14_lam28,170,7,14,7.0968807031674634,295,blur,6.993957840402752,7.063404024822331,0.014502549369158105,11,1218,7.517254978591095,7.0968807031674634,24.777887762834744,10.74627730022649,,,,10.504883448944206,,,14.64201661604325
standard,E_sep_k14,171,1,14,1.9006290890744064,283,jpeg,1.4161400434189226,1.4393009338174234,0.2549098340336497,18,1219,1.9006290890744064,2.512752768867877,29.21491290291077,11.188371902663391,,,,2.2107001809886873,,,18.53363417612835
standard,E_full_k14,171,1,14,1.9006290890744064,283,jpeg,1.8663882123669973,1.9402065954204595,0.018015549116994857,6,1243,1.9006290890744064,2.512752768867877,29.21491290291077,11.188371902663391,,,,2.2107001809886873,,,18.53363417612835
standard,E_full_k14_lam28,171,1,14,1.9006290890744064,283,jpeg,1.39033599465787,1.4217162170739899,0.26848641712889165,16,1227,1.9006290890744064,2.512752768867877,29.21491290291077,11.188371902663391,,,,2.2107001809886873,,,18.53363417612835
robust,E_sep_k14,171,1,14,5.492366177578602,295,blur,5.492366177578602,5.685454309233792,0.0,15,1226,,5.492366177578602,19.977924499716345,7.602001286336177,7.602049324464126,,,7.348959241985068,,,13.041156490572597
robust,E_full_k14,171,1,14,5.492366177578602,295,blur,5.276955231813863,5.283768036971556,0.03922006268338544,14,1224,,5.492366177578602,19.977924499716345,7.602001286336177,7.602049324464126,,,7.348959241985068,,,13.041156490572597
robust,E_full_k14_lam28,171,1,14,5.492366177578602,295,blur,5.298035155563159,5.693048912332184,0.0353820221981479,12,1232,,5.492366177578602,19.977924499716345,7.602001286336177,7.602049324464126,,,7.348959241985068,,,13.041156490572597
standard,E_sep_k14,172,3,14,2.9796699992843543,213,fractal_random,2.437164589298137,2.4964905978434873,0.18206895733974368,19,1302,,7.093858927889206,,10.623731702630076,10.623726639039798,,7.480782988325163,2.9796699992843543,,,
standard,E_full_k14,172,3,14,2.9796699992843543,213,fractal_random,2.0571891990165745,2.058727578725332,0.3095915992339211,22,1296,,7.093858927889206,,10.623731702630076,10.623726639039798,,7.480782988325163,2.9796699992843543,,,
standard,E_full_k14_lam28,172,3,14,2.9796699992843543,213,fractal_random,2.0877384509322128,2.1281191553687107,0.2993390370632863,17,1289,,7.093858927889206,,10.623731702630076,10.623726639039798,,7.480782988325163,2.9796699992843543,,,
robust,E_sep_k14,172,3,14,5.606671323136761,156,blur,5.281172733606774,5.393520148522628,0.05805558606347565,17,1344,,5.606671323136761,,6.389513664982947,,,,8.310357052372412,,,
robust,E_full_k14,172,3,14,5.606671323136761,156,blur,5.162491070121868,5.252099090417284,0.07922352273120024,15,1357,,5.606671323136761,,6.389513664982947,,,,8.310357052372412,,,
robust,E_full_k14_lam28,172,3,14,5.606671323136761,156,blur,5.204925896079531,5.350277446471632,0.07165489180708139,12,1352,,5.606671323136761,,6.389513664982947,,,,8.310357052372412,,,
standard,E_sep_k14,173,0,14,1.3817188092170791,143,fractal_random,1.240039514137506,1.2417506443690691,0.1025384427963694,19,1372,6.572780147500175,,38.511939831228936,,,,,1.3817188092170791,,,
standard,E_full_k14,173,0,14,1.3817188092170791,143,fractal_random,1.3077568190971662,1.308586956953382,0.05352897393198392,17,1374,6.572780147500175,,38.511939831228936,,,,,1.3817188092170791,,,
standard,E_full_k14_lam28,173,0,14,1.3817188092170791,143,fractal_random,1.3704420029255449,1.4498111206073752,0.008161433582802587,13,1384,6.572780147500175,,38.511939831228936,,,,,1.3817188092170791,,,
robust,E_sep_k14,173,0,14,4.96653078188954,153,fractal_random,4.1444303145905765,4.278732694149805,0.16552811276167945,18,1356,,,34.52364422431945,10.274996614525028,,,,4.96653078188954,,,
robust,E_full_k14,173,0,14,4.96653078188954,153,fractal_random,4.1145681738047335,4.121294670935145,0.17154078883221452,19,1360,,,34.52364422431945,10.274996614525028,,,,4.96653078188954,,,
robust,E_full_k14_lam28,173,0,14,4.96653078188954,153,fractal_random,4.902504262946074,4.902504262946074,0.012891598130618435,2,1373,,,34.52364422431945,10.274996614525028,,,,4.96653078188954,,,
standard,E_sep_k14,174,5,14,2.0184025353159236,400,blur,1.9993700156788194,2.0291707724817747,0.009429496497399699,14,1108,2.2083475272255373,2.0184025353159236,26.889422425821362,10.638131920055304,10.638111219683317,,5.662864939899704,4.640308700858029,12.09167704913439,,20.208584555547908
standard,E_full_k14,174,5,14,2.0184025353159236,400,blur,1.982856376775631,2.009987256359062,0.01761103541951744,11,1112,2.2083475272255373,2.0184025353159236,26.889422425821362,10.638131920055304,10.638111219683317,,5.662864939899704,4.640308700858029,12.09167704913439,,20.208584555547908
standard,E_full_k14_lam28,174,5,14,2.0184025353159236,400,blur,1.9933222790243577,2.1986847802586142,0.012425795079394487,11,1127,2.2083475272255373,2.0184025353159236,26.889422425821362,10.638131920055304,10.638111219683317,,5.662864939899704,4.640308700858029,12.09167704913439,,20.208584555547908
robust,E_sep_k14,174,5,14,3.6234470775830343,359,blur,2.965655516694539,2.965655516694539,0.18153751022279735,17,1166,5.92166625586365,3.6234470775830343,17.115296769292453,6.149499717951004,6.149394826412708,13.692627048426855,11.900543353929104,5.8273799467782545,,,
robust,E_full_k14,174,5,14,3.6234470775830343,359,blur,3.2108147927090123,3.221287636683079,0.1138783804589916,18,1141,5.92166625586365,3.6234470775830343,17.115296769292453,6.149499717951004,6.149394826412708,13.692627048426855,11.900543353929104,5.8273799467782545,,,
robust,E_full_k14_lam28,174,5,14,3.6234470775830343,359,blur,3.350533413637209,3.4066515190238738,0.07531879398328852,12,1154,5.92166625586365,3.6234470775830343,17.115296769292453,6.149499717951004,6.149394826412708,13.692627048426855,11.900543353929104,5.8273799467782545,,,
standard,E_sep_k14,175,7,14,3.638946207818295,262,blur,3.638946207818295,3.7397592940104,0.0,2,1264,5.555346922489826,3.638946207818295,25.33623147314923,10.227297588499368,,,14.84321097640791,5.231040574741997,,,
standard,E_full_k14,175,7,14,3.638946207818295,262,blur,3.2469516886754874,3.251187688724813,0.1077219878382937,16,1239,5.555346922489826,3.638946207818295,25.33623147314923,10.227297588499368,,,14.84321097640791,5.231040574741997,,,
standard,E_full_k14_lam28,175,7,14,3.638946207818295,262,blur,3.638946207818295,3.7017106884776756,0.0,3,1264,5.555346922489826,3.638946207818295,25.33623147314923,10.227297588499368,,,14.84321097640791,5.231040574741997,,,
robust,E_sep_k14,175,7,14,6.123607588425963,248,blur,6.093984129879717,6.14762984061161,0.004837582767752236,14,1257,,6.123607588425963,16.762674231802112,7.238405193846337,,,,8.87857622202003,,,25.000003677786754
robust,E_full_k14,175,7,14,6.123607588425963,248,blur,6.070157048560468,6.556547198083914,0.00872860304871925,15,1279,,6.123607588425963,16.762674231802112,7.238405193846337,,,,8.87857622202003,,,25.000003677786754
robust,E_full_k14_lam28,175,7,14,6.123607588425963,248,blur,6.107511842793358,6.17206361658916,0.0026284743756321972,12,1261,,6.123607588425963,16.762674231802112,7.238405193846337,,,,8.87857622202003,,,25.000003677786754
standard,E_sep_k14,176,4,14,2.3195157173041374,400,jpeg,2.285942488691703,2.2991708607397796,0.014474240619268127,12,1102,2.3195157173041374,2.541542702020352,29.88700249367948,13.948911025076388,,,4.2580479465307794,3.5278234571372113,6.269960997266854,6.308430300003635,8.379020479237319
standard,E_full_k14,176,4,14,2.3195157173041374,400,jpeg,2.2538863848276303,2.2687839129344995,0.028294411625192604,11,1124,2.3195157173041374,2.541542702020352,29.88700249367948,13.948911025076388,,,4.2580479465307794,3.5278234571372113,6.269960997266854,6.308430300003635,8.379020479237319
standard,E_full_k14_lam28,176,4,14,2.3195157173041374,400,jpeg,2.3195157173041374,2.6590914966662527,0.0,9,1124,2.3195157173041374,2.541542702020352,29.88700249367948,13.948911025076388,,,4.2580479465307794,3.5278234571372113,6.269960997266854,6.308430300003635,8.379020479237319
robust,E_sep_k14,176,4,14,7.136041830501855,156,fractal_random,6.458925384180656,6.5389151893101305,0.0948868381666395,18,1364,,,18.484186056925267,13.768866957705265,,,,7.136041830501855,,,
robust,E_full_k14,176,4,14,7.136041830501855,156,fractal_random,7.113409352103446,7.113409352103446,0.0031715731123759215,4,1370,,,18.484186056925267,13.768866957705265,,,,7.136041830501855,,,
robust,E_full_k14_lam28,176,4,14,7.136041830501855,156,fractal_random,6.226133847547804,6.266903684676878,0.12750877931583818,16,1347,,,18.484186056925267,13.768866957705265,,,,7.136041830501855,,,
