model,arm,phase1_type,phase3_cfg,image_idx,y_true,phase1_l2_uniform,phase1_l2,phase1_queries,winning_corruption,jpeg_l2,blur_l2,fractal_l2,best_l2,final_l2,IR_phase3,IR_total,n_gens,queries_phase3
robust,A,uniform,lam28_xi1.0_tau3,3,0,8.378966803977994,8.378966803977994,27,,,,,8.247954624758593,8.248563573061892,0.015635839392179125,0.015635839392179125,13,1499
robust,B,uniform,lam14_xi0.75_tau3,3,0,8.378966803977994,8.378966803977994,27,,,,,8.138774050162272,8.138774050162272,0.02866615412555252,0.02866615412555252,17,1499
robust,C,corruption,lam28_xi1.0_tau3,3,0,8.378966803977994,4.079631842928801,95,blur,,4.079631842928801,6.500246873496045,4.079631842928801,4.10359913422264,0.0,0.5131103943517287,9,1431
robust,D,corruption,lam14_xi0.75_tau3,3,0,8.378966803977994,4.079631842928801,95,blur,,4.079631842928801,6.500246873496045,4.0239609346133465,4.040807043518354,0.01364606181608004,0.5197545200080118,18,1432
standard,A,uniform,lam28_xi1.0_tau3,4,6,4.425666353579414,4.425666353579414,27,,,,,3.049755561288323,3.049755561288323,0.3108934750985633,0.3108934750985633,22,1500
standard,B,uniform,lam14_xi0.75_tau3,4,6,4.425666353579414,4.425666353579414,27,,,,,3.8073995611708162,3.8073995611708162,0.13970027178134495,0.13970027178134495,28,1492
standard,C,corruption,lam28_xi1.0_tau3,4,6,4.425666353579414,3.045106184899541,142,blur,3.252390777547669,3.045106184899541,8.536350022939411,3.0414148406736983,3.0414148406736983,0.0012122218411127783,0.31277809990944155,5,1384
standard,D,corruption,lam14_xi0.75_tau3,4,6,4.425666353579414,3.045106184899541,142,blur,3.252390777547669,3.045106184899541,8.536350022939411,3.039689873330757,3.042225701955746,0.0017786938254051908,0.3131678643437953,24,1384
robust,A,uniform,lam28_xi1.0_tau3,4,6,8.027110347118924,8.027110347118924,27,,,,,7.968116658596434,8.194394593319943,0.007349305786442136,0.007349305786442136,13,1495
robust,B,uniform,lam14_xi0.75_tau3,4,6,8.027110347118924,8.027110347118924,27,,,,,7.787470843083084,7.788843509901967,0.029853769746899156,0.029853769746899156,16,1499
robust,C,corruption,lam28_xi1.0_tau3,4,6,8.027110347118924,2.3075841040349974,141,blur,3.459938609770071,2.3075841040349974,6.228322503448819,2.2799938024784705,2.280332928809954,0.01195635795388042,0.715963316326304,19,1383
robust,D,corruption,lam14_xi0.75_tau3,4,6,8.027110347118924,2.3075841040349974,141,blur,3.459938609770071,2.3075841040349974,6.228322503448819,2.2964070210013934,2.2964070210013934,0.004843629757225295,0.7139185931553046,23,1365
standard,A,uniform,lam28_xi1.0_tau3,5,6,13.524759194904439,13.524759194904439,27,,,,,9.08925100331422,9.10712220093969,0.32795468870612726,0.32795468870612726,4,1499
standard,B,uniform,lam14_xi0.75_tau3,5,6,13.524759194904439,13.524759194904439,27,,,,,5.895311415789376,5.895311415789376,0.5641096946102758,0.5641096946102758,30,1485
standard,C,corruption,lam28_xi1.0_tau3,5,6,13.524759194904439,1.4655865711736362,139,blur,2.265352053353026,1.4655865711736362,5.267894363467138,1.0261595888563737,1.0261595888563737,0.2998301096368337,0.924127330175092,22,1368
standard,D,corruption,lam14_xi0.75_tau3,5,6,13.524759194904439,1.4655865711736362,139,blur,2.265352053353026,1.4655865711736362,5.267894363467138,1.0698059285589774,1.0698059285589774,0.27004931022103945,0.920900186602802,26,1368
robust,A,uniform,lam28_xi1.0_tau3,5,6,9.19247869150248,9.19247869150248,27,,,,,8.974664250911045,8.98200980177739,0.023694854010679587,0.023694854010679587,14,1498
robust,B,uniform,lam14_xi0.75_tau3,5,6,9.19247869150248,9.19247869150248,27,,,,,9.19247869150248,9.194665387826545,0.0,0.0,7,1499
robust,C,corruption,lam28_xi1.0_tau3,5,6,9.19247869150248,4.297843512296892,118,blur,5.369643804334283,4.297843512296892,,4.288372793199943,4.288372793199943,0.002203597936930929,0.5334911358386817,20,1408
robust,D,corruption,lam14_xi0.75_tau3,5,6,9.19247869150248,4.297843512296892,118,blur,5.369643804334283,4.297843512296892,,4.291853804455075,4.292393979566724,0.0013936542418726996,0.5331124554661779,26,1398
standard,A,uniform,lam28_xi1.0_tau3,6,1,3.5623471687136044,3.5623471687136044,27,,,,,2.117227209060222,2.117227455277204,0.40566511101028596,0.40566511101028596,18,1499
standard,B,uniform,lam14_xi0.75_tau3,6,1,3.5623471687136044,3.5623471687136044,27,,,,,3.5623471687136044,3.582688725642648,0.0,0.0,2,1499
standard,C,corruption,lam28_xi1.0_tau3,6,1,3.5623471687136044,1.7695064097423872,132,jpeg,1.7695064097423872,1.9891287416654249,2.6477702402050673,1.6217415576137535,1.6249215359230331,0.08350625423851725,0.5447547695921565,7,1394
standard,D,corruption,lam14_xi0.75_tau3,6,1,3.5623471687136044,1.7695064097423872,132,jpeg,1.7695064097423872,1.9891287416654249,2.6477702402050673,1.3994887065231885,1.3994890356218428,0.2091078626118498,0.6071442113182481,24,1388
robust,A,uniform,lam28_xi1.0_tau3,6,1,8.612615326360205,8.612615326360205,27,,,,,8.481163592498875,8.481163592498875,0.015262696507412962,0.015262696507412962,7,1499
robust,B,uniform,lam14_xi0.75_tau3,6,1,8.612615326360205,8.612615326360205,27,,,,,7.710347219932937,7.74179990831793,0.10476122202575797,0.10476122202575797,21,1489
robust,C,corruption,lam28_xi1.0_tau3,6,1,8.612615326360205,4.142088405406816,141,blur,6.389309456748018,4.142088405406816,8.038660355280623,3.95660899716868,3.9771259690190766,0.044779200751974,0.5406030749964087,17,1382
robust,D,corruption,lam14_xi0.75_tau3,6,1,8.612615326360205,4.142088405406816,141,blur,6.389309456748018,4.142088405406816,8.038660355280623,4.14189527853142,4.14189527853142,4.662548369169509e-05,0.5190897164703819,2,1385
standard,A,uniform,lam28_xi1.0_tau3,7,6,15.65888990999783,15.65888990999783,27,,,,,10.932330142461343,10.94153866333684,0.3018451368330198,0.3018451368330198,8,1499
standard,B,uniform,lam14_xi0.75_tau3,7,6,15.65888990999783,15.65888990999783,27,,,,,10.246559248482523,10.247776101000795,0.345639486108122,0.345639486108122,7,1499
standard,C,corruption,lam28_xi1.0_tau3,7,6,15.65888990999783,1.293167048731106,138,jpeg,1.293167048731106,1.431652686504059,3.565378041244727,1.1803013307817833,1.1852249664894698,0.08727852914290528,0.9246242014877321,3,1388
standard,D,corruption,lam14_xi0.75_tau3,7,6,15.65888990999783,1.293167048731106,138,jpeg,1.293167048731106,1.431652686504059,3.565378041244727,0.9422392912351356,0.9428120239002805,0.27137078526731034,0.9398271974162397,23,1367
robust,A,uniform,lam28_xi1.0_tau3,7,6,8.540276085631266,8.540276085631266,27,,,,,7.311306527210001,7.331543678051763,0.14390279027266648,0.14390279027266648,14,1498
robust,B,uniform,lam14_xi0.75_tau3,7,6,8.540276085631266,8.540276085631266,27,,,,,6.6168252083148875,6.6168252083148875,0.22522115889819083,0.22522115889819083,22,1500
robust,C,corruption,lam28_xi1.0_tau3,7,6,8.540276085631266,2.06732328203095,143,blur,2.538765234305481,2.06732328203095,9.21574911350054,1.9928828094799345,2.021344678467216,0.03600814308920517,0.766648901101348,18,1384
robust,D,corruption,lam14_xi0.75_tau3,7,6,8.540276085631266,2.06732328203095,143,blur,2.538765234305481,2.06732328203095,9.21574911350054,1.9964242198871198,1.9964242198871198,0.03429510167088077,0.7662342294476829,23,1382
standard,A,uniform,lam28_xi1.0_tau3,8,3,2.978371713468576,2.978371713468576,27,,,,,1.7480242929853331,1.7480242929853331,0.41309397847134227,0.41309397847134227,21,1500
standard,B,uniform,lam14_xi0.75_tau3,8,3,2.978371713468576,2.978371713468576,27,,,,,2.385239070843056,2.385239070843056,0.19914661421987673,0.19914661421987673,21,1489
standard,C,corruption,lam28_xi1.0_tau3,8,3,2.978371713468576,2.5186118065896705,39,fractal,,,2.5186118065896705,1.6130751412901878,1.6130940737097428,0.35953800539259195,0.45840368614983257,19,1465
standard,D,corruption,lam14_xi0.75_tau3,8,3,2.978371713468576,2.5186118065896705,39,fractal,,,2.5186118065896705,2.110803099048364,2.1226637118127067,0.16191804805898233,0.29128956956479146,24,1487
robust,A,uniform,lam28_xi1.0_tau3,8,3,6.04414897491919,6.04414897491919,27,,,,,5.7336157647058075,5.7336157647058075,0.051377491107841865,0.051377491107841865,10,1499
robust,B,uniform,lam14_xi0.75_tau3,8,3,6.04414897491919,6.04414897491919,27,,,,,5.513194029191451,5.51706624697679,0.08784610503993032,0.08784610503993032,9,1499
robust,C,corruption,lam28_xi1.0_tau3,8,3,6.04414897491919,4.6019151563581095,96,blur,,4.6019151563581095,8.754809403546783,4.4734561633051735,4.4734561633051735,0.02791424628406159,0.25986996980580157,18,1410
robust,D,corruption,lam14_xi0.75_tau3,8,3,6.04414897491919,4.6019151563581095,96,blur,,4.6019151563581095,8.754809403546783,4.5595944134457165,4.5595944134457165,0.009196332716808519,0.24561845970934587,6,1430
standard,A,uniform,lam28_xi1.0_tau3,9,1,2.3535708579124615,2.3535708579124615,27,,,,,1.9363088206879424,1.9468736851678063,0.17728892071455052,0.17728892071455052,19,1500
standard,B,uniform,lam14_xi0.75_tau3,9,1,2.3535708579124615,2.3535708579124615,27,,,,,2.1268716171599182,2.1283352455826092,0.09632140030558412,0.09632140030558412,8,1499
standard,C,corruption,lam28_xi1.0_tau3,9,1,2.3535708579124615,1.314203871312481,130,jpeg,1.314203871312481,2.550103919799988,2.2528660656916926,1.2620197041897239,1.2620197041897239,0.03970781722826721,0.46378512465560817,16,1385
standard,D,corruption,lam14_xi0.75_tau3,9,1,2.3535708579124615,1.314203871312481,130,jpeg,1.314203871312481,2.550103919799988,2.2528660656916926,1.1057734946389923,1.1057734946389923,0.15859820627779128,0.5301719976173667,23,1395
robust,A,uniform,lam28_xi1.0_tau3,9,1,5.949146310423176,5.949146310423176,27,,,,,5.185350866418013,5.185350866418013,0.1283874028559289,0.1283874028559289,12,1499
robust,B,uniform,lam14_xi0.75_tau3,9,1,5.949146310423176,5.949146310423176,27,,,,,5.7849145985790225,5.7849145985790225,0.027605929199692392,0.027605929199692392,4,1499
robust,C,corruption,lam28_xi1.0_tau3,9,1,5.949146310423176,3.1110901567140155,138,blur,3.8987555267588556,3.1110901567140155,6.226615712747694,2.934098052251257,2.951845452351507,0.05689070246993428,0.5068035144621366,17,1388
robust,D,corruption,lam14_xi0.75_tau3,9,1,5.949146310423176,3.1110901567140155,138,blur,3.8987555267588556,3.1110901567140155,6.226615712747694,2.899554874733785,2.899554874733785,0.06799394145608989,0.5126099236030499,22,1388
standard,A,uniform,lam28_xi1.0_tau3,10,0,2.2126658319711954,2.2126658319711954,27,,,,,1.5558901575077446,1.5558901575077446,0.29682551471333096,0.29682551471333096,19,1479
standard,B,uniform,lam14_xi0.75_tau3,10,0,2.2126658319711954,2.2126658319711954,27,,,,,1.7836480799134093,1.7836480799134093,0.19389179597697653,0.19389179597697653,26,1499
standard,C,corruption,lam28_xi1.0_tau3,10,0,2.2126658319711954,1.1269887193593744,82,fractal,1.3269472873933148,,1.1269887193593744,1.1269887193593744,1.1483832877506042,0.0,0.49066474337185606,4,1444
standard,D,corruption,lam14_xi0.75_tau3,10,0,2.2126658319711954,1.1269887193593744,82,fractal,1.3269472873933148,,1.1269887193593744,1.0897170847003295,1.0908871392243893,0.03307187908698112,0.5075094173937985,18,1444
robust,A,uniform,lam28_xi1.0_tau3,10,0,4.552902762567078,4.552902762567078,27,,,,,4.508400085766702,4.508400085766702,0.009774572206168562,0.009774572206168562,12,1500
robust,B,uniform,lam14_xi0.75_tau3,10,0,4.552902762567078,4.552902762567078,27,,,,,4.507003848076595,4.513345056534646,0.010081241986508891,0.010081241986508891,14,1484
robust,C,corruption,lam28_xi1.0_tau3,10,0,4.552902762567078,3.3637397071568396,141,blur,3.946499168072668,3.3637397071568396,5.6027196410304025,3.3217573082785252,3.336286824977786,0.012480870261450597,0.27040890581076066,21,1386
robust,D,corruption,lam14_xi0.75_tau3,10,0,4.552902762567078,3.3637397071568396,141,blur,3.946499168072668,3.3637397071568396,5.6027196410304025,3.286505854942163,3.286505854942163,0.022960710084181185,0.27815153840686874,24,1373
standard,A,uniform,lam28_xi1.0_tau3,11,9,5.514414726185727,5.514414726185727,27,,,,,4.172397870185057,4.172397870185057,0.24336523867673113,0.24336523867673113,18,1490
standard,B,uniform,lam14_xi0.75_tau3,11,9,5.514414726185727,5.514414726185727,27,,,,,4.393824902257459,4.397912007077388,0.20321101686585877,0.20321101686585877,3,1499
standard,C,corruption,lam28_xi1.0_tau3,11,9,5.514414726185727,3.6338828554074785,137,blur,4.811830075671558,3.6338828554074785,4.602490204874112,3.6338828554074785,3.650498079962597,0.0,0.34102111722724854,3,1389
standard,D,corruption,lam14_xi0.75_tau3,11,9,5.514414726185727,3.6338828554074785,137,blur,4.811830075671558,3.6338828554074785,4.602490204874112,3.6338828554074785,3.656345158738587,0.0,0.34102111722724854,4,1389
robust,A,uniform,lam28_xi1.0_tau3,11,9,8.664024427787718,8.664024427787718,27,,,,,8.664024427787718,8.686441852374191,0.0,0.0,11,1499
robust,B,uniform,lam14_xi0.75_tau3,11,9,8.664024427787718,8.664024427787718,27,,,,,8.649098828867572,8.65115493826144,0.0017227096996951165,0.0017227096996951165,11,1499
robust,C,corruption,lam28_xi1.0_tau3,11,9,8.664024427787718,6.122136235261537,98,blur,,6.122136235261537,8.21314104121111,6.09957016318998,6.09957016318998,0.0036859800573505225,0.2959888082001344,21,1428
robust,D,corruption,lam14_xi0.75_tau3,11,9,8.664024427787718,6.122136235261537,98,blur,,6.122136235261537,8.21314104121111,6.097504898929477,6.097504898929477,0.004023323785281158,0.29622718059597836,25,1407
standard,A,uniform,lam28_xi1.0_tau3,12,5,1.8087404080047493,1.8087404080047493,27,,,,,1.0473428960465105,1.0531743608904442,0.42095455411323984,0.42095455411323984,22,1500
standard,B,uniform,lam14_xi0.75_tau3,12,5,1.8087404080047493,1.8087404080047493,27,,,,,1.4129168945795987,1.4143205457652939,0.21883931584289087,0.21883931584289087,8,1499
standard,C,corruption,lam28_xi1.0_tau3,12,5,1.8087404080047493,1.4643711393246313,129,fractal,2.285600156916722,2.2705144685238277,1.4643711393246313,1.1213866350380948,1.1223610094961558,0.23421965584812135,0.3800179229284127,17,1397
standard,D,corruption,lam14_xi0.75_tau3,12,5,1.8087404080047493,1.4643711393246313,129,fractal,2.285600156916722,2.2705144685238277,1.4643711393246313,1.0391306046752855,1.0391306046752855,0.29039122885573043,0.42549489131966306,23,1394
robust,A,uniform,lam28_xi1.0_tau3,12,5,3.717842741968081,3.717842741968081,27,,,,,2.8182300151561996,2.8214601357815385,0.24197169951724784,0.24197169951724784,18,1481
robust,B,uniform,lam14_xi0.75_tau3,12,5,3.717842741968081,3.717842741968081,27,,,,,3.0516121568962595,3.0516121568962595,0.17919816175956513,0.17919816175956513,19,1481
robust,C,corruption,lam28_xi1.0_tau3,12,5,3.717842741968081,2.738258810114587,135,blur,4.728491458804937,2.738258810114587,4.087459934897452,2.738258810114587,2.746695122417861,0.0,0.26348180916736147,2,1391
robust,D,corruption,lam14_xi0.75_tau3,12,5,3.717842741968081,2.738258810114587,135,blur,4.728491458804937,2.738258810114587,4.087459934897452,2.542112541700657,2.551106420992795,0.07163174923035191,0.3162398955166775,26,1392
standard,A,uniform,lam28_xi1.0_tau3,13,7,5.440024700373861,5.440024700373861,27,,,,,4.3649432193248066,4.371127665748256,0.19762437493623342,0.19762437493623342,7,1499
standard,B,uniform,lam14_xi0.75_tau3,13,7,5.440024700373861,5.440024700373861,27,,,,,3.8437137131846857,3.8497575711928667,0.2934381873448976,0.2934381873448976,27,1500
standard,C,corruption,lam28_xi1.0_tau3,13,7,5.440024700373861,3.362439550458608,88,blur,,3.362439550458608,3.944495035568258,3.362439550458608,3.376409810078991,0.0,0.3819073008570113,3,1438
standard,D,corruption,lam14_xi0.75_tau3,13,7,5.440024700373861,3.362439550458608,88,blur,,3.362439550458608,3.944495035568258,3.362439550458608,3.365113159745707,0.0,0.3819073008570113,2,1438
robust,A,uniform,lam28_xi1.0_tau3,13,7,11.655899524022024,11.655899524022024,27,,,,,10.234593841501692,10.234593841501692,0.12193873836945118,0.12193873836945118,13,1499
robust,B,uniform,lam14_xi0.75_tau3,13,7,11.655899524022024,11.655899524022024,27,,,,,10.492096277227471,10.49289675880255,0.09984671233618927,0.09984671233618927,20,1487
robust,C,corruption,lam28_xi1.0_tau3,13,7,11.655899524022024,8.412716292020654,96,fractal,,8.629401509499484,8.412716292020654,8.400647265976843,8.532664519972556,0.001434617027945932,0.27927936847227663,12,1431
robust,D,corruption,lam14_xi0.75_tau3,13,7,11.655899524022024,8.412716292020654,96,fractal,,8.629401509499484,8.412716292020654,8.3313872461022,8.3313872461022,0.009667394346293896,0.2852214255166003,12,1430
standard,A,uniform,lam28_xi1.0_tau3,14,9,3.7325830906450874,3.7325830906450874,27,,,,,2.677021679016036,2.677021679016036,0.2827964940082882,0.2827964940082882,18,1474
standard,B,uniform,lam14_xi0.75_tau3,14,9,3.7325830906450874,3.7325830906450874,27,,,,,3.014920523129891,3.014920523129891,0.19226968297473737,0.19226968297473737,9,1499
standard,C,corruption,lam28_xi1.0_tau3,14,9,3.7325830906450874,3.789012615480116,89,blur,,3.789012615480116,4.849257182586785,2.0786864211814433,2.0786864211814433,0.45139100020704276,0.4430970803058018,20,1438
standard,D,corruption,lam14_xi0.75_tau3,14,9,3.7325830906450874,3.789012615480116,89,blur,,3.789012615480116,4.849257182586785,3.1239281118003945,3.126156050647742,0.17552976756068325,0.16306535288394652,3,1437
robust,A,uniform,lam28_xi1.0_tau3,14,9,7.741515712123346,7.741515712123346,27,,,,,7.673934663698554,7.897063669270762,0.008729692083290455,0.008729692083290455,13,1500
robust,B,uniform,lam14_xi0.75_tau3,14,9,7.741515712123346,7.741515712123346,27,,,,,7.6628682235592365,7.6628682235592365,0.010159184775785703,0.010159184775785703,14,1499
robust,C,corruption,lam28_xi1.0_tau3,14,9,7.741515712123346,7.480732042188097,97,blur,,7.480732042188097,8.375409382139285,7.480732042188097,7.517638738935615,0.0,0.03368638385979853,3,1429
robust,D,corruption,lam14_xi0.75_tau3,14,9,7.741515712123346,7.480732042188097,97,blur,,7.480732042188097,8.375409382139285,7.480732042188097,7.519211377610051,0.0,0.03368638385979853,2,1429
standard,A,uniform,lam28_xi1.0_tau3,15,5,2.727621086795269,2.727621086795269,27,,,,,2.0256738729681225,2.026932673148536,0.25734777356919347,0.25734777356919347,8,1499
standard,B,uniform,lam14_xi0.75_tau3,15,5,2.727621086795269,2.727621086795269,27,,,,,1.5817892946388759,1.5817892946388759,0.4200846656097132,0.4200846656097132,27,1495
standard,C,corruption,lam28_xi1.0_tau3,15,5,2.727621086795269,1.1595185657630382,129,fractal,2.757150448591857,2.343137604937045,1.1595185657630382,0.9792530836487744,0.9793987209061162,0.15546580058046547,0.6409863934585883,16,1397
standard,D,corruption,lam14_xi0.75_tau3,15,5,2.727621086795269,1.1595185657630382,129,fractal,2.757150448591857,2.343137604937045,1.1595185657630382,1.0122428857271626,1.0133543574113038,0.12701450790394092,0.6288916775766442,26,1398
robust,A,uniform,lam28_xi1.0_tau3,15,5,9.649516539121702,9.649516539121702,27,,,,,8.466463960334478,8.466463960334478,0.12260226447520092,0.12260226447520092,15,1500
robust,B,uniform,lam14_xi0.75_tau3,15,5,9.649516539121702,9.649516539121702,27,,,,,9.002695044384515,9.002695044384515,0.06703149241879645,0.06703149241879645,15,1499
robust,C,corruption,lam28_xi1.0_tau3,15,5,9.649516539121702,2.932463451186814,142,blur,4.255218720819197,2.932463451186814,5.415418387993178,2.898085805370803,2.911320426366094,0.011723128485061875,0.6996651807765505,18,1385
robust,D,corruption,lam14_xi0.75_tau3,15,5,9.649516539121702,2.932463451186814,142,blur,4.255218720819197,2.932463451186814,5.415418387993178,2.874961941609639,2.9110510816391333,0.01960860230121646,0.7020615561459707,22,1382
standard,A,uniform,lam28_xi1.0_tau3,16,7,2.5881762896837173,2.5881762896837173,27,,,,,2.5881762896837173,2.598268467216463,0.0,0.0,4,1499
standard,B,uniform,lam14_xi0.75_tau3,16,7,2.5881762896837173,2.5881762896837173,27,,,,,2.16520455172703,2.171196010955683,0.1634246243745536,0.1634246243745536,5,1499
standard,C,corruption,lam28_xi1.0_tau3,16,7,2.5881762896837173,1.948032719252633,130,fractal,2.081593055663813,2.5403290065095425,1.948032719252633,1.948032719252633,1.9662149892445793,0.0,0.2473338361774853,2,1396
standard,D,corruption,lam14_xi0.75_tau3,16,7,2.5881762896837173,1.948032719252633,130,fractal,2.081593055663813,2.5403290065095425,1.948032719252633,1.948032719252633,1.961639471820085,0.0,0.2473338361774853,3,1396
robust,A,uniform,lam28_xi1.0_tau3,16,7,7.805633107807185,7.805633107807185,27,,,,,7.805633107807185,7.900951361921026,0.0,0.0,12,1492
robust,B,uniform,lam14_xi0.75_tau3,16,7,7.805633107807185,7.805633107807185,27,,,,,7.803470922848764,7.822242978876237,0.00027700314997610375,0.00027700314997610375,5,1499
robust,C,corruption,lam28_xi1.0_tau3,16,7,7.805633107807185,6.296150002992134,142,jpeg,6.296150002992134,6.297228726517449,9.236622206136587,6.276266992483672,6.276270591825995,0.0031579632789899706,0.19593107877359017,19,1384
robust,D,corruption,lam14_xi0.75_tau3,16,7,7.805633107807185,6.296150002992134,142,jpeg,6.296150002992134,6.297228726517449,9.236622206136587,6.277106237350721,6.277106237350721,0.0030246683500809546,0.19582356092648434,22,1367
standard,A,uniform,lam28_xi1.0_tau3,17,8,3.7911921747250967,3.7911921747250967,27,,,,,2.6273869855062277,2.6273869855062277,0.30697604752870583,0.30697604752870583,17,1484
standard,B,uniform,lam14_xi0.75_tau3,17,8,3.7911921747250967,3.7911921747250967,27,,,,,3.6071777722822995,3.6071777722822995,0.04853734497279613,0.04853734497279613,7,1499
standard,C,corruption,lam28_xi1.0_tau3,17,8,3.7911921747250967,2.2558793179234433,136,jpeg,2.2558793179234433,2.4028383598319176,4.1275541201515,2.203948457536925,2.219494187838139,0.023020229838500987,0.41866611979469615,20,1391
standard,D,corruption,lam14_xi0.75_tau3,17,8,3.7911921747250967,2.2558793179234433,136,jpeg,2.2558793179234433,2.4028383598319176,4.1275541201515,2.166981447157573,2.166981447157573,0.039407192600932915,0.42841688121106575,26,1390
robust,A,uniform,lam28_xi1.0_tau3,17,8,11.518992465359155,11.518992465359155,27,,,,,6.884678052009914,6.889537013684231,0.40231942396749765,0.40231942396749765,12,1499
robust,B,uniform,lam14_xi0.75_tau3,17,8,11.518992465359155,11.518992465359155,27,,,,,7.847821133073135,7.852261754272346,0.31870594093418003,0.31870594093418003,8,1499
robust,C,corruption,lam28_xi1.0_tau3,17,8,11.518992465359155,10.8835781436654,52,fractal,,,10.8835781436654,6.75177333881416,6.810891400200058,0.37963661861113995,0.41385730053052483,17,1475
robust,D,corruption,lam14_xi0.75_tau3,17,8,11.518992465359155,10.8835781436654,52,fractal,,,10.8835781436654,6.517150517631006,6.517150517631006,0.4011941264533299,0.43422564627679827,26,1475
standard,A,uniform,lam28_xi1.0_tau3,18,6,10.66712232819887,10.66712232819887,27,,,,,6.88495312284927,6.997146640355915,0.3545632166747838,0.3545632166747838,21,1477
standard,B,uniform,lam14_xi0.75_tau3,18,6,10.66712232819887,10.66712232819887,27,,,,,10.66712232819887,10.679285278720753,0.0,0.0,3,1499
standard,C,corruption,lam28_xi1.0_tau3,18,6,10.66712232819887,2.8361868024176253,139,blur,2.8622537519189684,2.8361868024176253,6.083095209185006,2.8292004037720058,2.8444147300211027,0.002463306944261996,0.7347737921507728,21,1388
standard,D,corruption,lam14_xi0.75_tau3,18,6,10.66712232819887,2.8361868024176253,139,blur,2.8622537519189684,2.8361868024176253,6.083095209185006,2.819262477843838,2.828172743763901,0.005967281336814871,0.7357054329084584,27,1388
robust,A,uniform,lam28_xi1.0_tau3,18,6,9.943890398765163,9.943890398765163,27,,,,,9.661567095766294,9.670057524572645,0.02839163462963425,0.02839163462963425,9,1499
robust,B,uniform,lam14_xi0.75_tau3,18,6,9.943890398765163,9.943890398765163,27,,,,,9.698887243754003,9.792051659256803,0.024638561487120233,0.024638561487120233,18,1477
robust,C,corruption,lam28_xi1.0_tau3,18,6,9.943890398765163,6.567237388532905,72,blur,,6.567237388532905,,6.565760531628949,6.565760531628949,0.00022488252161172013,0.33971913724589237,20,1454
robust,D,corruption,lam14_xi0.75_tau3,18,6,9.943890398765163,6.567237388532905,72,blur,,6.567237388532905,,6.56612276755597,6.56612276755597,0.00016972448397880213,0.33968270925719835,25,1453
standard,A,uniform,lam28_xi1.0_tau3,19,7,3.06851660271655,3.06851660271655,27,,,,,1.452421085559178,1.452421085559178,0.5266699602428896,0.5266699602428896,22,1492
standard,B,uniform,lam14_xi0.75_tau3,19,7,3.06851660271655,3.06851660271655,27,,,,,1.4398500215996728,1.4398500215996728,0.5307667488828389,0.5307667488828389,27,1495
standard,C,corruption,lam28_xi1.0_tau3,19,7,3.06851660271655,1.209834778475553,128,fractal,1.3385719266269402,2.1620086164271233,1.209834778475553,1.0697272936454767,1.074454066906556,0.11580712285905528,0.6513861803131683,18,1399
standard,D,corruption,lam14_xi0.75_tau3,19,7,3.06851660271655,1.209834778475553,128,fractal,1.3385719266269402,2.1620086164271233,1.209834778475553,1.1787029768315194,1.17962930898114,0.02573227534693713,0.6158720549896922,10,1398
robust,A,uniform,lam28_xi1.0_tau3,19,7,7.338961220657977,7.338961220657977,27,,,,,7.101172918667113,7.101172918667113,0.03240081189167866,0.03240081189167866,7,1499
robust,B,uniform,lam14_xi0.75_tau3,19,7,7.338961220657977,7.338961220657977,27,,,,,6.965850048596789,6.973012660178536,0.05083977975124603,0.05083977975124603,8,1499
robust,C,corruption,lam28_xi1.0_tau3,19,7,7.338961220657977,5.279730155173277,141,blur,6.330780073261991,5.279730155173277,7.129354820887551,5.279730155173277,5.31615507941713,0.0,0.2805889012859614,2,1385
robust,D,corruption,lam14_xi0.75_tau3,19,7,7.338961220657977,5.279730155173277,141,blur,6.330780073261991,5.279730155173277,7.129354820887551,5.242384667791884,5.279189114765383,0.007073370472314729,0.2856775625090608,28,1386
standard,A,uniform,lam28_xi1.0_tau3,20,0,6.1546526956486405,6.1546526956486405,27,,,,,0.8537777009422197,0.8537777009422197,0.861279304753322,0.861279304753322,17,1499
standard,B,uniform,lam14_xi0.75_tau3,20,0,6.1546526956486405,6.1546526956486405,27,,,,,0.8352971240025382,0.8352971240025382,0.864282004962994,0.864282004962994,28,1473
standard,C,corruption,lam28_xi1.0_tau3,20,0,6.1546526956486405,0.8442572997104631,81,fractal,,13.164320485236907,0.8442572997104631,0.6296562863617042,0.6330876451332531,0.25418911204244965,0.8976942619675562,18,1446
standard,D,corruption,lam14_xi0.75_tau3,20,0,6.1546526956486405,0.8442572997104631,81,fractal,,13.164320485236907,0.8442572997104631,0.8176120921709722,0.8218395538036697,0.03156052964970382,0.867155446033693,4,1445
robust,A,uniform,lam28_xi1.0_tau3,20,0,11.885391951847911,11.885391951847911,27,,,,,8.872233575062051,8.872233575062051,0.25351779638343197,0.25351779638343197,22,1479
robust,B,uniform,lam14_xi0.75_tau3,20,0,11.885391951847911,11.885391951847911,27,,,,,8.87257784347728,8.90635640533791,0.25348883070719475,0.25348883070719475,20,1495
robust,C,corruption,lam28_xi1.0_tau3,20,0,11.885391951847911,4.305799700331887,93,jpeg,4.305799700331887,,5.4279508242388586,4.067134708600722,4.067134708600722,0.05542872598387906,0.6578039054094152,16,1426
robust,D,corruption,lam14_xi0.75_tau3,20,0,11.885391951847911,4.305799700331887,93,jpeg,4.305799700331887,,5.4279508242388586,4.200858840653652,4.200944447834079,0.024371978954373225,0.6465527718671059,20,1433
